id,lat,lon,thumb_url,photo_path
3522186394554121,21.483728732002000,39.226320125199003,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An-iQtfPi8ASfq1eLmmv7f80y1QCtH2KEZWS4zPlbx3itP-i2BfAwAi2fijVKZhlN_LC2avNRkIfCDeiwkuw-my_YOUKZZBi_A9PkVjMu4UUTT9DxIp3lekWL9Mqb8wvCGkhviq2Xt0kK9cZmbC7kQ?stp=s256x192&_nc_oc=AdmCVVmzS46CXsg8crBRDNfnH1gbonCGd5f6nSPOmtlBSpwGSqtdkfidTMvCWoIN1jnknWgyn4mCJBYk_OcfUWqV&ccb=10-5&oh=00_AfGKDsbLAyMUPyD09mgEDhsV4dha6ooP7WG6KmkVkARDSg&oe=681C22D3&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\3522186394554121.jpg
210010484037233,21.483511934077001,39.227471463419000,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An-_eR0-NK4krUT0UsrvozFiz7RSaAT75qF6QOVFpGqovMI8FqhCqbilgns6xvqXIvjnCH7D2c6R3oF9ZKPYI8HT6WtmmcQ7MPnBvGfYErfGauYKyvNMedP-3PQ1lQsn10-FvW0z08IE9fDuaptCZA?stp=s256x192&_nc_oc=AdnKQreoczPWfRGoGJoGnemOMmNPR_RM0c4wYR7Jx4H47xO3iIqYlT9-lnx5hoWngAvpRL7dqH4lZMw5-z6kgq-_&ccb=10-5&oh=00_AfG70WM3WsqzIBBeBtThrWzg_gfXptDf6npX_rpO6K97Vg&oe=681C16C6&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\210010484037233.jpg
502225547857623,21.483485195806001,39.227567436210002,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_S2wW97lEv8gCLli4ZtFXTm8XKdqnwJBxAUCrl3rFNNomAruTCJ17Mv1blqA9sH95XHzeY66iP-f5P337Xcp0csLXqqZDFN1tvQrrL3-r00vdyHmv9PmkMx9m5d4hY8ONp_NjM-p2PW6S9Hc6WuQ?stp=s256x192&_nc_oc=AdnnpAGVEBAWKB13126a7ms_DyPbTiFC2NpAd6zOycZ9E7Ex9Ld_vqIu2rTEEPzUgBaGiZmyNmDM5rAXc69jrjTC&ccb=10-5&oh=00_AfGcPtj21oBucEqVNn_Tx7uA0YmXfW5kJexM_sEG8ZEltQ&oe=681C21FC&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\502225547857623.jpg
1206962649706990,21.483850479146000,39.225818468294001,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An9649_Gj1sucWnI7rvaqUJ2CXD3tuHFxTbC_LokAlhxpsDhNYCz-xy8q5Nvb5FL8KLxGuCraHBOGUwergHPCaU5hnSwm4pHO1a5VZtB0nBMXQ-DlKxLYKTJLnU7elEP3eSiR11zqQbbv60Hzghp2ks?stp=s256x192&_nc_oc=AdnEdHl8AVA9EFSwiRKDfso4JVzpbFqGcBPo3WEmGdqPLkEPWLiLQZs1bppbe8YHWqU2w1_h13Cd-5H4h2ODnLwA&ccb=10-5&oh=00_AfEKhG9ATeISkcN3tVX4DZB2gRBAoeVyZdGaRCDoT6dYew&oe=681C1478&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\1206962649706990.jpg
3875482795902852,21.483585233820001,39.227079693264997,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_CvHf4rkYHQoA_g6bkDWBS8gTj0YpVTQLKtMloz5KIHzhPCRmeHHSLPJ0FVAHwYoAL4IAGeH3oa_rwzlXDEJdDq32O9ctLkNHyFQwNpnwy7twjGwfrLUHNERSvLDKFIOUrzabFjw1Z3llPLUndTg?stp=s256x192&_nc_oc=Adk3jPlnMHMMV-IDv6ZLTZCaS6iQIN-lTIguDsGXirmwKfpmFhvY5GnMNZ0yK9hnk4h3ktAQ7q1Y5Fxt75W7eORi&ccb=10-5&oh=00_AfH_qhIuH5blSkoyrmUSxFHQZv8y_hvQ9ioNN-I6os4zJg&oe=681C141F&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\3875482795902852.jpg
2859270137622612,21.483888993990998,39.225732889063003,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_K6daObRoynLjMHbccOJOORMof1F0MWP07U41GmzSkKOsakZr6-2L6sinKs6ynAQ-rM8pEBnm7FEWAzUGbysZa7hHdSDnkJpd4hc1lVIeeHzuLWtWqLDLzmsAB2IzDTcPljEtmCrPwM7cvhOTXlmQ?stp=s256x192&_nc_oc=Adl9kwlmDDon-YCV3JAbmr1fQbGZTjTz5C2mi4hq1z1FVltjgfQrzQbCO-PCi4qKAJFh4vspEvWaiUYvUwvBSLYq&ccb=10-5&oh=00_AfEGG_pZ0h0o0jQYwblAc7zsV9RDrY0YBwI-ZZR0dgNqbw&oe=681C1316&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\2859270137622612.jpg
553117049426928,21.483528697882999,39.227372724599000,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An_i0ENabLT1CdoPcOg7OGsuvXO2Sk34ijGgyxhWbn5oF_Ou26-DjyglFA_6b3EsbF8OY-IvIkBzUjK8RynOZzwQvDRrQJAFMmMp6j3dPtgM1gMgMY-B5tFSHHvzX541r1t_YquH-k0SFS9b8IddkQ?stp=s256x192&_nc_oc=AdmxojKZzfvp-1YS4o6DOpOqdzEU6XY-C-kB5W6d5O2OC0CV1pJ53c6OyiUnV_32g6FoeIYkX9HDah0IE1_eADTl&ccb=10-5&oh=00_AfGnc61FUanBuAqHzrH9awdSdHJKk2UkjKw3TacD2XuR1w&oe=681C2E4F&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\553117049426928.jpg
507469214014992,21.483712261562999,39.226484326681998,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An8Zsf3Vb7cekH_W6TPQc2OwYMvCR_3IQdhBAR-komOErU6UHapqWQfWIJdJm5tTPQiNclupY5zAWBA4J4jwUYM9rVVwo9yJzrjqprbWfxRCjVnTUWETaJbIBj6diLndhCWSMudo25VonSUJfzxwZQ?stp=s256x192&_nc_oc=AdlbytbhKqh4_gph3lRDt06VxI04gvdaK2pKHIVytgWzNY-YQ4IH0oPOjp_MtHZFjVxFCnf9iBoIyZY0lI35RriX&ccb=10-5&oh=00_AfFMpy5zAawxi8PHQmtjbThfI9n1TuFpf0HprC1y0wsriQ&oe=681C17DB&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\507469214014992.jpg
2520980361543552,21.483678692040002,39.226615168191003,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An8rhzpIWA3ehxCcTgCOLaoJLbwnrYHfHr4Zc4p2qfRBqdqdxQEZS-xGz59x1ObsZBzmQFSnlW7IhGBfGnMauDwVLk45OPYaK1GNnivdNwWluWq6_SRw0nhv-ERfMx_Ll1Lp8s0-IbizBemMlco8VQ?stp=s256x192&_nc_oc=Adlk12QwI3fh0VWhxhJpgO7dzeW9qmbjiGkz-TomRjvJj8BMoPV5Dct8AoVb8dm035wtme3Iqbfm3uybneu82911&ccb=10-5&oh=00_AfHQMbrmlbl_RQQ8NH_m6lHIaqgAXEv30p5KZCzEg0HsPQ&oe=681C28EC&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\2520980361543552.jpg
370955644328544,21.483632088659000,39.226874923369998,https://scontent.fjed6-2.fna.fbcdn.net/m1/v/t6/An9iIPpEL1yJ71EKbmQ5Cafp5ntCIyEquRu8Vr44_q3CueA6jgR7OX1rS-mW8dqnB9u9N3vn_wi9of8-2QjQFodApGiNGKvxxHPsYJusqiHy7KSCxRwqgt-1PCmdquVRyCza_Op6aFd9zMhEXZZSgw?stp=s256x192&_nc_oc=AdmbXSkctMjktgHpdDxpkDcaxbagXrwPDEmuAjeZ0ROWmee_auWzriDCYU4uFB9lFk0lSr8fcLL4vt7HlCvTV9we&ccb=10-5&oh=00_AfGJjfcdFB2LTERb3pa9GWjMmZULTrucS4AWaCLFJxPHWQ&oe=681C1F9A&_nc_sid=201bca,C:\Users\Yazen\OneDrive\Documents\ArcGIS\Projects\KAU_Project_Tool\KAU_Mapillary_Data\images\370955644328544.jpg
