Shape_Length,FromID,ToID,Length,TravelTime
1043.168677937153006,2,143,1043.397597444184839,12.520000000000000
911.588754699561150,2,144,912.257205010470784,10.949999999999999
3308.436966634153123,2,145,3309.760682243505471,39.719999999999999
625.337935264890803,2,146,625.573890834620784,7.510000000000000
453.420701878686259,2,147,453.357590774895357,5.440000000000000
658.622137574624276,2,148,658.797592661125464,7.910000000000000
3112.611131498691066,2,149,3113.870707729244714,37.369999999999997
3770.353671688707891,2,150,3771.858626125302635,45.259999999999998
2056.182333667008606,2,151,2056.628126895868718,24.680000000000000
3429.069914012180107,2,152,3430.414484090587393,41.170000000000002
1566.202564872501853,2,153,1566.827074900480284,18.800000000000001
308.642023039541300,2,154,308.553459616409555,3.700000000000000
